saveFolder,simLabel,IIweights.0,IEweights.2,IIweights.2,IIweights.1,EICellTypeGain.SOM,EICellTypeGain.PV,EICellTypeGain.NGF,EICellTypeGain.VIP,weightLong.S1,weightLong.S2,weightLong.TPO,weightLong.TVL,weightLong.OC,EEGain,weightLong.cM1,weightLong.M2,IEweights.0,IEweights.1,NGF1,IT2,SOM2,PV2,VIP2,NGF2,IT4,SOM4,PV4,VIP4,NGF4,IT5A,SOM5A,PV5A,VIP5A,NGF5A,IT5B,PT5B,SOM5B,PV5B,VIP5B,NGF5B,IT6,CT6,SOM6,PV6,VIP6,NGF6,TPO,S1,S2,cM1,M2,OC,TVL,loss
./batchData/optuna_batch,optuna_477009f1,1.2948102714950807,0.7615969297355573,0.8836455689017074,1.0311461650938503,5.5475390236423525,3.164117732906605,1.033510536488642,5.84028559726608,0.2091183383478551,0.38236778359537266,0.5262665835632135,0.5257015028049562,0.19639483455098505,1.3885731872603966,0.09963063587396231,0.14912854959950464,1.2459910821541897,0.9826341483830692,5.683870967741935,4.8271676300578035,7.742857142857143,27.40449438202247,8.495327102803738,11.342105263157896,2.4159061277705347,3.9166666666666665,41.166666666666664,10.166666666666666,34.57142857142857,8.872670807453416,18.666666666666668,27.282608695652176,12.23076923076923,5.0,14.296864111498257,9.436933797909408,15.31418918918919,29.183615819209038,7.955555555555556,1.453125,5.151294498381877,0.021844660194174758,37.229885057471265,0.853448275862069,1.2857142857142858,0.025,2.297,2.593,2.564,1.284,1.262,2.515,5.948,73.69626874465737
./batchData/optuna_batch,optuna_f8f6434e,1.3032285644154573,0.7023706404500628,1.2112164473983873,0.8731809429189881,5.752448330676315,2.4214173749323056,0.7339111713363085,5.139978419197823,0.28301374133507623,0.13663322421949248,0.7176156840431446,0.15632137612831712,0.19058530077995947,1.3888813751476135,0.1566340930327885,0.15483992483774506,1.2083909420235024,0.862164194133423,2.6688172043010754,8.26878612716763,6.885714285714286,9.213483146067416,14.91588785046729,11.0,3.548891786179922,6.25,11.895833333333334,13.333333333333334,26.857142857142858,4.552795031055901,2.0555555555555554,52.18478260869565,32.92307692307692,15.0,0.5777003484320558,5.924738675958189,2.52027027027027,45.152542372881356,20.88888888888889,10.890625,7.62621359223301,0.032362459546925564,5.459770114942529,7.0344827586206895,7.633928571428571,0.2375,2.297,2.593,2.564,1.284,1.262,2.515,5.948,73.78827466234311
./batchData/optuna_batch,optuna_2afa239f,1.1687167757782564,0.6932412551888985,0.7978589218356777,0.8511521519896043,5.517554422027635,2.9131262350502487,0.7424205085642456,5.288460496419909,0.12888726073156942,0.405735517188426,0.6867373518206954,0.49426156144931066,0.35697222899935255,1.453489311532907,0.17770377793580502,0.1448559140163791,1.1356620171765772,1.0372637948888377,3.1591397849462366,1.5283236994219653,8.571428571428571,12.337078651685394,12.355140186915888,2.0789473684210527,1.33116036505867,7.0,15.416666666666666,24.0,12.857142857142858,4.336956521739131,1.962962962962963,43.92391304347826,40.84615384615385,4.6,0.37212543554006966,5.077351916376307,1.8918918918918919,44.50282485875706,38.44444444444444,3.265625,8.716019417475728,0.038834951456310676,14.988505747126437,8.64655172413793,1.4464285714285714,1.5375,2.297,2.593,2.564,1.284,1.262,2.515,5.948,73.85576314052528
./batchData/optuna_batch,optuna_778a24d5,1.3505587649327875,0.7035508886179135,1.2794901759755213,1.0368600202991178,5.310509646416803,2.81146940318922,0.6785589554529541,5.66853609339311,0.4279419044140893,0.5199574135601369,0.6379490746857326,0.12150566721176828,0.2578111106706257,1.3774249865036132,0.31475878480451586,1.0474427317947883,1.2990197865260986,0.9962112236388169,2.7483870967741937,3.061271676300578,10.514285714285714,15.853932584269662,19.11214953271028,2.8947368421052633,1.273794002607562,10.75,15.75,20.333333333333332,13.571428571428571,9.897515527950311,2.462962962962963,53.98913043478261,20.384615384615383,7.0,0.3254355400696864,6.630662020905923,3.3344594594594597,43.4180790960452,20.288888888888888,2.5625,10.77831715210356,0.11003236245954692,16.39080459770115,2.4051724137931036,0.8392857142857143,1.1625,2.297,2.593,2.564,1.284,1.262,2.515,5.948,73.89680652270967
./batchData/optuna_batch,optuna_0f04b070,1.3678367053530147,0.6623448821532464,1.2831423636271035,1.029258333064297,5.294981411176268,2.5782946689981308,0.7036902336470443,4.249841247293528,0.3764971840380818,0.590871978130556,0.6551239933727177,0.10865076875527951,0.22176434909875134,1.3721246497305952,0.3215506518536367,1.0607554933785925,1.3082745992829303,0.995452278060524,2.425806451612903,1.9011560693641618,5.285714285714286,15.910112359550562,25.39252336448598,1.368421052631579,0.7470664928292047,8.166666666666666,12.729166666666666,18.5,12.714285714285714,6.111801242236025,1.6111111111111112,51.5,38.53846153846154,4.0,0.3142857142857143,5.130313588850174,1.5574324324324325,45.93785310734463,36.55555555555556,2.734375,10.147249190938512,0.12459546925566344,9.540229885057471,8.068965517241379,2.0625,1.475,2.297,2.593,2.564,1.284,1.262,2.515,5.948,74.1197391091989
./batchData/optuna_batch,optuna_4493ea76,1.3375312051496329,0.7503219224141343,1.102725290872646,0.9232116417729105,4.79439988209351,3.077231231878133,0.6225502019587468,4.679585342590303,0.31983465818727236,0.5120350717064174,0.3903936298543954,0.5816342426734558,0.2713230196618911,1.468089776517586,0.12505335527137276,0.18031630133403964,1.2450790127039102,0.8724354490477578,6.2709677419354835,13.402890173410405,8.714285714285714,7.47191011235955,1.7289719626168225,12.078947368421053,10.834419817470664,5.833333333333333,3.9791666666666665,1.8333333333333333,48.857142857142854,4.9021739130434785,5.314814814814815,37.608695652173914,2.4615384615384617,31.1,1.8585365853658538,11.588153310104529,5.4425675675675675,45.016949152542374,5.822222222222222,18.28125,4.6205501618122975,0.0016181229773462784,33.701149425287355,0.1810344827586207,3.2410714285714284,0.275,2.297,2.593,2.564,1.284,1.262,2.515,5.948,74.18134717437295
./batchData/optuna_batch,optuna_274fdfc0,1.3429650793966106,0.7156760833898332,0.7909117338509647,0.9872813441966345,5.984908695848696,2.7192236994678165,0.810397683673116,5.064086834851846,0.19454572494292569,0.39221139127083926,0.471351122110785,0.5915229277636936,0.27145436723603056,1.3808894961285276,0.49500124489571884,0.2717997530518863,1.1810742728152366,0.9852434855443986,4.43010752688172,6.5913294797687865,6.6,8.101123595505618,8.990654205607477,8.368421052631579,5.482398956975228,5.416666666666667,11.625,17.0,42.285714285714285,3.4642857142857144,4.092592592592593,32.27173913043478,21.692307692307693,22.4,2.29198606271777,8.029268292682927,2.9662162162162162,43.76836158192091,9.71111111111111,13.0,4.415857605177994,0.003236245954692557,0.632183908045977,36.56896551724138,55.99107142857143,0.2375,2.297,2.593,2.564,1.284,1.262,2.515,5.948,74.28966520523953
./batchData/optuna_batch,optuna_233dafcd,1.233000950831746,0.7562287296721841,1.1953659430930381,1.144525922937632,5.365643380115438,3.2194722761312184,0.7797085916408089,3.8787832969152545,0.4757682903527374,0.6985620401414275,0.43142669983819626,0.35241867306496544,0.105320061031468,1.475626067602073,0.1706891695957352,0.25768977210784566,1.105857343522889,0.8177085896519277,4.866666666666666,3.9554913294797687,2.8285714285714287,15.112359550561798,11.205607476635514,10.25,2.6440677966101696,3.5,19.916666666666668,13.333333333333334,32.857142857142854,4.85248447204969,9.425925925925926,32.20652173913044,9.461538461538462,7.1,24.536585365853657,6.8585365853658535,12.682432432432432,31.036723163841806,5.488888888888889,1.640625,3.7572815533980584,0.045307443365695796,24.60919540229885,4.508620689655173,11.616071428571429,0.1,2.297,2.593,2.564,1.284,1.262,2.515,5.948,74.7661783899669
./batchData/optuna_batch,optuna_5b7ebdca,1.2238560103152123,0.6909849826934622,1.0665865640998884,0.9787123102038825,5.77879375037231,2.763590859240926,1.0517927299986458,5.356415883469356,0.07909521203115982,0.22851801398149596,0.5853355088141152,0.508329289246723,0.3608327677811952,1.4519698402070569,0.18456735138089375,0.1615867775635635,1.2086230622492138,0.872041131411837,4.851612903225806,4.216763005780347,5.714285714285714,9.51685393258427,10.523364485981308,15.236842105263158,6.016949152542373,4.416666666666667,10.208333333333334,14.0,34.285714285714285,3.906832298136646,2.9444444444444446,28.195652173913043,14.153846153846153,35.0,18.64738675958188,6.380487804878049,2.8885135135135136,31.994350282485875,8.2,26.734375,3.8284789644012944,0.0008090614886731392,0.0,67.50862068965517,45.401785714285715,0.4375,2.297,2.593,2.564,1.284,1.262,2.515,5.948,75.60767348541478
./batchData/optuna_batch,optuna_15e1123e,1.375835685162848,0.6949953592026104,1.308063562838329,1.0108745013223197,5.13270991197463,2.7455569054665196,0.6915810283533886,4.328404140657261,0.4235173739602414,0.5983821837394753,0.6356007176221423,0.19011258518631458,0.3100605345020012,1.380371443320272,0.22429831941053502,1.049614730164575,1.1971234230339234,0.9002471302515679,4.432258064516129,3.921965317919075,6.114285714285714,55.51685393258427,6.364485981308412,7.328947368421052,1.8083441981747066,0.6666666666666666,61.208333333333336,25.333333333333332,33.57142857142857,15.970496894409937,18.25925925925926,37.52173913043478,0.38461538461538464,5.2,10.574912891986063,16.596515679442508,19.611486486486488,38.59322033898305,0.37777777777777777,0.96875,6.978155339805825,0.0970873786407767,22.344827586206897,6.577586206896552,0.0,0.45,2.297,2.593,2.564,1.284,1.262,2.515,5.948,75.77501835542564
