cell_id,spike_time,trial,stage
0,1305.3524,61,3
0,1305.4639333333334,61,3
0,1305.6739,61,3
0,1321.4792,62,1
0,1324.6378,62,3
0,1325.2762,62,3
0,1325.6639,62,3
0,1334.9795666666666,63,1
0,1337.7973333333334,63,2
0,1338.7369,63,3
0,1339.1919,63,3
0,1339.5122000000001,63,3
0,1339.5671,63,3
0,1339.8095,63,3
0,1343.4540333333334,64,1
0,1343.6400333333333,64,1
0,1346.5202000000002,64,3
0,1347.6668666666667,64,3
0,1360.5275333333334,65,3
0,1371.9809666666667,66,0
0,1376.404,66,3
0,1388.0436333333334,67,1
0,1391.4970666666668,67,3
0,1409.1427333333334,68,0
0,1414.6290000000001,68,3
0,1422.2238,69,1
0,1426.5892333333334,69,3
0,1428.9298000000001,70,0
0,1429.0269,70,0
0,1447.1705666666667,71,3
0,1477.1233,74,2
0,1498.9250000000002,76,3
0,1499.8276666666668,76,3
0,1499.9867666666667,76,3
0,1500.1484,76,3
0,1510.8980000000001,77,1
0,1513.2409333333335,77,3
0,1527.5731666666668,78,2
0,1528.6249333333335,78,3
0,1537.2438,79,0
0,1541.7631333333334,79,3
0,1542.059,79,3
0,1548.7375333333334,80,2
0,1549.1951666666666,80,2
0,1549.7629000000002,80,3
0,1550.6621333333335,80,3
0,1550.8914,80,3
0,1565.1417666666669,82,1
0,1588.0469666666668,84,1
0,1590.6092333333333,84,2
0,1592.6017000000002,84,3
0,1599.2565000000002,85,3
0,1620.6799666666668,86,3
0,1621.0150666666668,86,3
0,1621.6614333333334,86,3
0,1634.0601000000001,87,1
0,1660.1196,89,2
0,1660.2759666666668,89,2
0,1661.4376666666667,89,3
0,1661.6019666666668,89,3
0,1661.8028333333334,89,3
0,1661.9719666666667,89,3
0,1662.1319,89,3
0,1662.1930333333335,89,3
0,1662.2013666666667,89,3
0,1669.6721333333335,90,3
0,1670.2833333333333,90,3
0,1670.3699333333334,90,3
0,1685.4039666666667,91,2
0,1686.5316,91,3
0,1687.6959000000002,91,3
0,1702.0726000000002,92,1
0,1703.9201,92,2
0,1704.0519000000002,92,2
0,1704.4071666666669,92,2
0,1704.8478666666667,92,3
0,1705.0602666666668,92,3
0,1706.0213333333334,92,3
0,1713.4907333333333,93,0
0,1713.6836666666668,93,0
0,1713.8601333333334,93,0
0,1713.9284666666667,93,0
0,1717.2571666666668,93,2
0,1717.6583666666668,93,2
0,1718.1939666666667,93,3
0,1718.3273666666666,93,3
0,1718.8443666666667,93,3
0,1719.3046333333334,93,3
0,1727.1218333333334,94,1
0,1727.2915333333335,94,1
0,1729.3634000000002,94,3
0,1730.4253,94,3
0,1730.6015666666667,94,3
0,1730.7326333333335,94,3
0,1737.4486666666667,95,3
0,1743.2968333333333,96,1
0,1745.7194666666667,96,3
0,1745.9724,96,3
0,1746.7843,96,3
0,1753.9425666666668,97,1
0,1754.7264666666667,97,1
0,1754.9052333333334,97,1
0,1756.7786,97,1
0,1756.9893666666667,97,2
0,1757.1094333333335,97,2
0,1757.9513000000002,97,3
0,1758.1480333333334,97,3
0,1758.1553333333334,97,3
0,1758.1654666666668,97,3
0,1762.9800666666667,98,1
0,1766.2512333333334,98,3
0,1767.1728333333335,98,3
0,1767.5390666666667,98,3
0,1767.5545666666667,98,3
0,1770.0056666666667,99,0
0,1770.0934333333335,99,0
0,1770.2335333333335,99,0
0,1770.5527000000002,99,0
0,1773.3557333333333,99,2
1,160.9489,5,1
1,161.0031666666667,5,1
1,164.31763333333333,5,3
1,190.6943,6,0
1,192.2763666666667,6,1
1,192.3014,6,1
1,209.98483333333334,7,1
1,210.6825,7,1
1,210.70203333333333,7,1
1,210.7883666666667,7,1
1,211.71073333333334,7,1
1,235.64936666666668,8,0
1,235.66746666666668,8,0
1,235.7012,8,0
1,235.70986666666667,8,0
1,238.41913333333335,8,1
1,238.45940000000002,8,2
1,267.1757666666667,9,0
1,269.34853333333336,9,1
1,269.3844666666667,9,1
1,269.4533666666667,9,1
1,269.4648,9,1
1,269.4723666666667,9,1
1,269.51300000000003,9,1
1,269.552,9,1
1,269.6009,9,1
1,269.6177666666667,9,1
1,269.6691,9,1
1,269.7283,9,1
1,290.84520000000003,10,1
1,290.8538666666667,10,1
1,291.3029,10,1
1,291.4315,10,1
1,291.5067,10,1
1,317.3867666666667,11,0
1,317.4289,11,0
1,317.4333666666667,11,0
1,318.8942666666667,11,1
1,318.97083333333336,11,1
1,318.99643333333336,11,1
1,319.00736666666666,11,1
1,319.0493666666667,11,1
1,319.1206666666667,11,1
1,319.1749666666667,11,1
1,319.23423333333335,11,1
1,319.76813333333337,11,1
1,364.15633333333335,13,0
1,364.3763333333334,13,0
1,365.63,13,1
1,366.4236333333333,13,1
1,366.9136666666667,13,2
1,367.6724666666667,13,3
1,368.66293333333334,13,3
1,377.2361333333333,14,1
1,377.3299,14,1
1,377.40413333333333,14,1
1,412.8187666666667,15,0
1,413.2223333333334,15,0
1,413.3043333333334,15,0
1,413.38733333333334,15,0
1,413.3937666666667,15,0
1,413.41786666666667,15,0
1,413.44750000000005,15,0
1,414.05310000000003,15,1
1,414.58393333333333,15,1
1,415.02643333333333,15,1
1,415.1281,15,1
1,415.1469666666667,15,1
1,415.26863333333336,15,1
1,415.273,15,1
1,415.276,15,1
1,429.74756666666667,16,1
1,430.3018333333334,16,1
1,440.90403333333336,17,1
1,441.2814,17,1
1,441.3003,17,1
1,442.10990000000004,17,1
1,442.1383333333334,17,1
1,442.3446666666667,17,1
1,442.4467333333333,17,1
1,442.78073333333333,17,2
1,444.5193666666667,17,3
1,444.9949666666667,17,3
1,491.0774333333334,18,1
1,491.3688333333334,18,1
1,491.3880666666667,18,1
1,491.58383333333336,18,1
1,491.59830000000005,18,1
1,491.6170333333334,18,1
1,491.6512333333334,18,1
1,491.67,18,1
1,491.6843666666667,18,1
1,491.6969,18,1
1,491.7044333333334,18,1
1,491.7219666666667,18,1
1,491.74833333333333,18,1
1,491.76000000000005,18,1
1,491.7787666666667,18,1
1,491.7829666666667,18,1
1,491.7990666666667,18,1
1,491.8183,18,1
1,491.83233333333334,18,1
1,491.84770000000003,18,1
1,491.88393333333335,18,1
1,491.96073333333334,18,1
1,492.45660000000004,18,1
1,492.5054666666667,18,1
1,492.6154333333334,18,1
1,505.71270000000004,19,0
1,505.72183333333334,19,0
1,505.77340000000004,19,0
1,506.08480000000003,19,0
1,506.13616666666667,19,1
1,506.9243,19,1
1,507.831,19,1
1,508.67960000000005,19,1
1,508.687,19,1
1,508.6942666666667,19,2
1,508.6996666666667,19,2
1,508.70413333333335,19,2
1,528.5763666666667,20,1
1,528.8874333333333,20,1
1,529.4815666666667,20,1
1,529.7040666666667,20,1
1,529.8209333333334,20,1
1,530.3496666666667,20,1
1,530.5577666666667,20,1
1,530.674,20,1
1,551.2775,21,1
1,551.3044666666667,21,1
1,551.333,21,1
1,551.3403000000001,21,1
1,552.3595666666666,21,1
1,552.5456666666666,21,1
1,552.5540666666667,21,1
1,552.5710666666666,21,1
1,553.2098,21,1
1,553.2116,21,1
1,554.9231333333333,21,3
1,561.5798333333333,22,0
1,561.6128333333334,22,0
1,561.9552666666667,22,0
1,562.1125666666667,22,0
1,562.5600000000001,22,0
1,562.6441333333333,22,0
1,562.6716,22,0
1,562.7161666666667,22,0
1,562.7328,22,1
1,562.7373666666667,22,1
1,562.7533000000001,22,1
1,564.2959333333333,22,1
1,564.3323666666666,22,1
1,564.3403000000001,22,1
1,564.3609666666667,22,1
1,564.3710333333333,22,1
1,564.4121,22,1
1,564.8183,22,1
1,565.0202,22,1
1,565.0329333333334,22,2
1,565.0375,22,2
1,565.0392666666667,22,2
1,566.1187,22,3
1,628.3677666666667,23,0
1,628.7952,23,0
1,628.8050333333333,23,0
1,628.8149666666667,23,0
1,628.8237666666666,23,0
1,628.8429,23,0
1,628.8668,23,0
1,628.8727666666667,23,0
1,628.8928666666667,23,0
1,628.9682333333334,23,1
1,628.9859333333334,23,1
1,631.0457,23,2
1,631.1346333333333,23,2
1,646.9980333333334,24,0
1,647.1441333333333,24,0
1,647.1748,24,0
1,647.2272,24,0
1,647.2457,24,0
1,648.1937,24,1
1,648.2096,24,1
1,649.9382333333334,24,1
1,650.1726666666667,24,1
1,650.1824,24,1
1,650.2032666666667,24,1
1,650.2090333333333,24,1
1,650.2239666666667,24,1
1,650.2296333333334,24,1
1,650.2351,24,1
1,650.246,24,1
1,650.2547666666667,24,1
1,650.2593666666667,24,1
1,650.2671333333334,24,1
1,650.2772333333334,24,1
1,650.3606,24,1
1,650.3812333333334,24,1
1,671.4402666666667,25,1
1,672.5286,25,1
1,672.7699333333334,25,1
1,672.7865,25,1
1,672.8153,25,1
1,672.9343333333334,25,1
1,673.0698,25,1
1,673.0930000000001,25,1
1,673.1088333333333,25,1
1,673.1376,25,1
1,673.2326333333334,25,1
1,673.2463666666667,25,1
1,673.2707666666666,25,1
1,673.2808333333334,25,1
1,673.302,25,1
1,673.3323,25,1
1,673.3653,25,1
1,673.4279333333334,25,1
1,673.6907333333334,25,2
1,682.3292666666667,26,0
1,682.3418,26,0
1,682.3536666666668,26,0
1,682.3657000000001,26,0
1,682.3710666666667,26,0
1,682.3823,26,0
1,682.3907666666667,26,0
1,682.4037666666667,26,0
1,682.412,26,0
1,682.4236000000001,26,0
1,682.4367666666667,26,0
1,682.4491666666667,26,0
1,682.4836333333334,26,0
1,682.4921,26,0
1,682.5149,26,0
1,682.5359333333333,26,0
1,682.5547666666668,26,0
1,682.5873666666668,26,0
1,682.6105333333334,26,0
1,683.6701333333334,26,1
1,684.4067,26,1
1,684.4174,26,1
1,684.4697,26,1
1,684.5090666666667,26,1
1,684.9477,26,1
1,684.9582666666666,26,1
1,685.0398666666667,26,1
1,685.0575333333334,26,1
1,685.0871333333333,26,1
1,685.1055333333334,26,1
1,685.205,26,2
1,694.3144,27,0
1,694.3355333333334,27,0
1,694.3408666666667,27,0
1,694.3685333333334,27,0
1,694.3764666666667,27,0
1,694.3834333333334,27,0
1,694.4010333333333,27,0
1,694.4046333333333,27,0
1,694.4101666666667,27,0
1,694.4142,27,0
1,694.4176666666667,27,0
1,694.4297,27,0
1,694.4420666666667,27,0
1,694.4587666666667,27,0
1,694.4755666666667,27,0
1,694.4885333333334,27,0
1,694.4962,27,0
1,694.5334,27,0
1,694.5604333333333,27,1
1,695.3083666666668,27,1
1,695.8314,27,1
1,696.1735666666667,27,1
1,696.2859000000001,27,1
1,697.0906,27,1
1,697.1616666666667,27,1
1,697.1947,27,1
1,697.2074666666667,27,1
1,697.2162000000001,27,1
1,697.2650333333333,27,1
1,697.2734,27,1
1,698.8966666666666,27,3
1,714.3131666666667,28,0
1,714.7178,28,1
1,715.9281000000001,28,1
1,716.014,28,1
1,716.1428666666667,28,1
1,716.3608666666667,28,1
1,716.403,28,1
1,716.4574333333334,28,1
1,716.4722,28,1
1,716.4838666666667,28,1
1,716.5037,28,1
1,716.5425,28,1
1,716.5905333333334,28,1
1,716.8812666666666,28,1
1,716.9049,28,1
1,716.9239333333334,28,1
1,716.9446,28,1
1,716.9729,28,1
1,716.9826,28,1
1,717.0138000000001,28,1
1,717.028,28,1
1,717.0308333333334,28,1
1,719.9321333333334,28,3
1,720.0496,28,3
1,720.0684333333334,28,3
1,720.0887666666667,28,3
1,732.5772333333334,29,0
1,732.5922666666667,29,0
1,732.6015666666667,29,0
1,732.7469333333333,29,0
1,733.2858,29,0
1,733.3912666666668,29,0
1,733.5467,29,0
1,735.5604333333333,29,1
1,735.8480666666667,29,1
1,736.0604000000001,29,2
1,736.1199666666668,29,2
1,736.8226666666667,29,3
1,738.1842,29,3
1,738.3939333333334,29,3
1,768.7960333333334,30,0
1,768.9294333333333,30,0
1,770.5885333333333,30,1
1,771.0001666666667,30,1
1,771.4918,30,1
1,771.5807333333333,30,1
1,771.8455333333334,30,2
1,773.4563,30,3
1,806.7384000000001,31,0
1,806.7543666666667,31,0
1,806.7647666666667,31,0
1,806.7753666666667,31,0
1,806.7917333333334,31,0
1,806.8023666666667,31,0
1,806.8126000000001,31,0
1,806.8236,31,0
1,806.8337333333334,31,0
1,806.8461666666667,31,0
1,806.8621,31,0
1,807.3088333333334,31,0
1,807.4417666666667,31,0
1,807.5446000000001,31,0
1,807.5815333333334,31,0
1,807.6501333333334,31,1
1,807.6627000000001,31,1
1,807.7028,31,1
1,807.7116333333333,31,1
1,807.7404666666667,31,1
1,807.7454,31,1
1,807.7542666666667,31,1
1,807.7611333333334,31,1
1,809.1568333333333,31,1
1,809.1687333333334,31,1
1,809.1818000000001,31,1
1,809.2157000000001,31,1
1,809.2505666666667,31,1
1,809.2835,31,1
1,809.3758,31,1
1,826.6621333333334,32,0
1,826.7426666666667,32,0
1,826.7732333333333,32,0
1,826.7845000000001,32,0
1,826.7943666666667,32,0
1,826.8008000000001,32,0
1,826.8138666666667,32,0
1,826.8249666666667,32,0
1,826.8299000000001,32,0
1,826.8345333333334,32,0
1,826.8521333333334,32,0
1,826.8545333333334,32,0
1,826.8588666666667,32,0
1,826.8685666666667,32,0
1,826.8771333333334,32,0
1,826.8890333333334,32,0
1,826.9072333333334,32,0
1,827.3832666666667,32,1
1,829.0669333333334,32,1
1,829.0845666666667,32,1
1,830.6996666666668,32,3
1,831.4112,32,3
1,832.1406666666667,32,3
1,838.5358666666667,33,0
1,838.5543,33,0
1,838.5718666666667,33,0
1,838.5836666666667,33,0
1,838.6120000000001,33,0
1,838.6465333333334,33,0
1,838.6773666666667,33,0
1,838.6827333333333,33,0
1,838.6882333333334,33,0
1,838.7398333333334,33,0
1,838.7797666666667,33,0
1,838.8409666666668,33,0
1,838.9133666666667,33,0
1,840.9167666666667,33,1
1,840.9913666666667,33,1
1,841.0024000000001,33,1
1,841.0142666666667,33,1
1,841.4331666666667,33,1
1,844.1794,33,3
1,857.7370000000001,34,0
1,857.7542333333333,34,0
1,858.0107666666667,34,0
1,859.3953333333334,34,1
1,859.6663000000001,34,1
1,860.5693333333334,34,2
1,881.6656333333334,35,0
1,881.7804666666667,35,0
1,881.8097,35,0
1,881.8901666666667,35,0
1,882.1491666666667,35,0
1,882.4502666666667,35,0
1,882.4625000000001,35,0
1,882.7109,35,0
1,882.7335666666667,35,0
1,882.7421333333334,35,0
1,882.8331666666667,35,0
1,882.8523,35,0
1,882.8632666666667,35,0
1,882.8693000000001,35,0
1,882.8872333333334,35,1
1,882.8937333333333,35,1
1,882.8999,35,1
1,882.9111666666668,35,1
1,882.9131,35,1
1,882.9428666666668,35,1
1,882.9775666666667,35,1
1,882.9862333333334,35,1
1,884.5401,35,1
1,884.615,35,1
1,884.9562333333333,35,1
1,884.9837333333334,35,2
1,917.3406333333334,36,0
1,917.6957,36,0
1,917.7194000000001,36,0
1,917.9463666666667,36,0
1,917.9812666666667,36,0
1,918.0219333333333,36,0
1,918.0616666666667,36,0
1,918.0889333333333,36,0
1,918.1014,36,0
1,918.1375333333334,36,0
1,918.1530666666667,36,0
1,918.1654666666667,36,0
1,918.1947333333334,36,0
1,918.2145333333334,36,0
1,918.3057333333334,36,0
1,918.5864333333334,36,1
1,918.5997666666667,36,1
1,918.6072666666668,36,1
1,919.8169333333334,36,1
1,919.8492,36,1
1,919.8688333333333,36,1
1,919.9210666666667,36,1
1,919.9478333333334,36,1
1,919.9537,36,1
1,919.9635666666667,36,1
1,919.9764333333334,36,1
1,919.9912666666667,36,1
1,920.0163666666667,36,1
1,920.0660666666668,36,1
1,920.0873666666668,36,1
1,920.1126333333334,36,1
1,920.1301333333333,36,1
1,920.1413666666667,36,1
1,920.1625,36,1
1,920.1921000000001,36,1
1,920.6347000000001,36,2
1,922.2529666666667,36,3
1,929.5931666666667,37,0
1,933.3222333333334,37,3
1,941.9160333333334,38,1
1,942.3283333333334,38,1
1,942.5839000000001,38,1
1,942.5942666666667,38,1
1,942.6755,38,1
1,942.8185000000001,38,1
1,942.8570000000001,38,1
1,942.916,38,1
1,942.9258666666667,38,1
1,942.9362666666667,38,1
1,943.8257000000001,38,2
1,943.8299000000001,38,2
1,943.8314333333334,38,2
1,944.5864,38,3
1,966.1891,39,1
1,966.5791666666668,39,1
1,967.4316333333334,39,1
1,967.4441,39,1
1,967.4493666666667,39,1
1,967.4519,39,1
1,967.4656,39,1
1,967.4764,39,1
1,967.4802000000001,39,1
1,967.4843333333333,39,1
1,967.4907666666667,39,1
1,967.4975666666667,39,1
1,967.5103666666668,39,1
1,967.5234,39,1
1,967.5296333333334,39,1
1,967.5381333333333,39,1
1,967.5465666666668,39,1
1,967.5604000000001,39,1
1,967.5638666666667,39,1
1,967.5702,39,1
1,967.5769333333334,39,1
1,967.5848000000001,39,1
1,967.6032666666667,39,1
1,967.6451666666667,39,1
1,967.6622000000001,39,1
1,968.5683,39,1
1,968.8365,39,1
1,970.1503333333334,39,3
1,975.7751666666667,40,1
1,975.7966333333334,40,1
1,976.1713000000001,40,1
1,976.2075333333333,40,1
1,977.1142333333333,40,1
1,977.1259333333334,40,1
1,977.1364333333333,40,1
1,977.1703333333334,40,1
1,977.2046333333334,40,1
1,977.3644666666667,40,1
1,977.3944333333334,40,1
1,977.4024000000001,40,1
1,977.5121333333334,40,1
1,977.5291000000001,40,1
1,977.5357,40,1
1,977.5511,40,2
1,979.3855000000001,40,3
1,979.5654000000001,40,3
1,980.0091333333334,40,3
1,1006.0027,41,0
1,1006.0077333333334,41,0
1,1006.0264333333333,41,0
1,1006.0537333333334,41,0
1,1006.0589333333334,41,0
1,1006.0659333333334,41,0
1,1006.0746333333334,41,0
1,1006.1397000000001,41,0
1,1007.6562,41,1
1,1007.6726666666667,41,1
1,1007.7079666666667,41,1
1,1007.7201,41,1
1,1007.7701666666667,41,1
1,1007.7858333333334,41,1
1,1007.8131333333333,41,1
1,1007.8280000000001,41,1
1,1007.8331666666667,41,1
1,1007.8565666666667,41,1
1,1007.8597000000001,41,1
1,1007.9034333333334,41,1
1,1007.9077333333333,41,1
1,1007.9266666666667,41,1
1,1007.9322000000001,41,1
1,1007.9492333333334,41,1
1,1007.9574666666667,41,1
1,1007.9684000000001,41,1
1,1007.9880666666667,41,1
1,1008.0197333333334,41,1
1,1008.0253666666667,41,1
1,1008.051,41,1
1,1008.0691666666667,41,1
1,1008.0946333333334,41,1
1,1008.0982666666667,41,1
1,1008.1087,41,1
1,1008.1203,41,1
1,1008.1334666666667,41,1
1,1008.1520666666668,41,1
1,1008.2124666666667,41,1
1,1008.8609333333334,41,1
1,1008.8721333333334,41,1
1,1008.8811666666667,41,1
1,1008.9336000000001,41,1
1,1008.9669666666667,41,1
1,1008.9735666666667,41,1
1,1008.9805666666667,41,1
1,1008.9900333333334,41,1
1,1009.0040333333334,41,1
1,1009.0184333333334,41,1
1,1009.0493,41,1
1,1009.0598666666667,41,1
1,1009.4598333333333,41,2
1,1014.3913666666667,42,0
1,1014.4169333333334,42,0
1,1014.4504000000001,42,0
1,1014.5010666666667,42,0
1,1014.5265333333334,42,0
1,1014.5531333333333,42,0
1,1015.1888333333334,42,1
1,1016.3418666666668,42,1
1,1016.3473,42,1
1,1016.3523,42,1
1,1016.3662666666667,42,1
1,1016.3763666666667,42,1
1,1016.3959666666667,42,1
1,1016.4022333333334,42,1
1,1016.4205000000001,42,1
1,1016.4416,42,1
1,1016.4582,42,1
1,1016.4662666666667,42,1
1,1016.4830333333334,42,1
1,1016.5403,42,1
1,1016.9101666666667,42,1
1,1016.928,42,1
1,1016.9362000000001,42,1
1,1016.9485333333333,42,1
1,1016.9613,42,1
1,1016.9690666666667,42,1
1,1016.9977333333334,42,1
1,1017.0308666666667,42,1
1,1017.1667333333334,42,1
1,1017.1723000000001,42,1
1,1017.3038666666667,42,1
1,1018.2899333333334,42,3
1,1019.3406,42,3
1,1030.4653666666668,43,0
1,1030.8509666666666,43,0
1,1031.358,43,0
1,1031.7725,43,1
1,1031.8129666666666,43,1
1,1032.4784333333334,43,1
1,1032.5273333333334,43,1
1,1032.5494333333334,43,1
1,1032.6604666666667,43,1
1,1032.6739,43,1
1,1032.7390666666668,43,1
1,1033.3797666666667,43,1
1,1033.6831666666667,43,1
1,1034.712,43,3
1,1039.8522666666668,44,1
1,1039.9218,44,1
1,1040.4127,44,1
1,1040.9386666666667,44,1
1,1040.9924333333333,44,1
1,1041.3652,44,1
1,1041.4034333333334,44,1
1,1041.4086666666667,44,1
1,1041.4134000000001,44,1
1,1041.4729,44,1
1,1041.5097,44,1
1,1041.5200666666667,44,1
1,1041.5293000000001,44,1
1,1041.5503,44,1
1,1041.5663,44,1
1,1041.5746666666666,44,1
1,1041.5835666666667,44,1
1,1041.5967,44,1
1,1041.6125666666667,44,1
1,1041.6224333333334,44,1
1,1041.6300333333334,44,1
1,1041.6382666666668,44,1
1,1041.6773333333333,44,1
1,1041.7092666666667,44,1
1,1041.7323666666666,44,1
1,1041.7448,44,1
1,1041.7526666666668,44,1
1,1041.7642666666668,44,1
1,1041.7754,44,1
1,1041.7855,44,1
1,1041.8149,44,1
1,1041.8569666666667,44,1
1,1042.1406,44,1
1,1042.1496666666667,44,1
1,1042.1852666666666,44,1
1,1042.3522333333333,44,2
1,1058.4591333333333,45,1
1,1058.4861333333333,45,1
1,1058.874,45,1
1,1058.9051333333334,45,1
1,1058.9806,45,1
1,1070.6196,46,1
1,1070.7033333333334,46,1
1,1072.2171,46,1
1,1082.0433666666668,47,1
1,1082.5115333333333,47,1
1,1082.8125,47,1
1,1082.9654,47,1
1,1082.9939666666667,47,1
1,1083.0260666666668,47,1
1,1083.3283000000001,47,1
1,1083.9805000000001,47,1
1,1084.0973000000001,47,1
1,1084.4180000000001,47,2
1,1089.4537333333333,48,0
1,1089.9056333333333,48,0
1,1089.9730666666667,48,0
1,1089.9872333333333,48,0
1,1089.9998666666668,48,0
1,1090.0139000000001,48,0
1,1090.0423333333333,48,0
1,1090.0554666666667,48,0
1,1090.0616333333335,48,0
1,1090.0877333333333,48,0
1,1090.0959333333333,48,0
1,1090.1125333333334,48,0
1,1090.1350666666667,48,0
1,1090.1736666666668,48,0
1,1091.423,48,1
1,1092.2179333333333,48,1
1,1092.297,48,1
1,1092.3106,48,1
1,1092.3153666666667,48,1
1,1092.8336333333334,48,2
1,1093.6677666666667,48,3
1,1102.1426333333334,49,0
1,1102.9485,49,1
1,1103.0601666666666,49,1
1,1103.1596,49,1
1,1103.2275666666667,49,1
1,1103.2462666666668,49,1
1,1103.2763333333335,49,1
1,1103.3611,49,1
1,1103.4115333333334,49,1
1,1103.4504666666667,49,1
1,1103.5060333333333,49,1
1,1103.6067333333333,49,1
1,1103.6680666666666,49,1
1,1103.7741666666668,49,1
1,1104.173,49,1
1,1121.9729,50,0
1,1122.2726,50,1
1,1122.7815,50,1
1,1123.3427333333334,50,1
1,1123.5087666666668,50,1
1,1123.6031666666668,50,1
1,1123.6127000000001,50,1
1,1123.6535000000001,50,1
1,1123.7254333333333,50,1
1,1123.7614333333333,50,1
1,1124.1397666666667,50,1
1,1124.1725000000001,50,1
1,1124.2268666666666,50,1
1,1124.3974666666668,50,1
1,1124.4149333333335,50,1
1,1124.4338666666667,50,1
1,1124.4708666666668,50,1
1,1124.4895333333334,50,1
1,1124.5006333333333,50,1
1,1124.6049666666668,50,1
1,1124.6319333333333,50,1
1,1124.6511333333333,50,1
1,1124.6680333333334,50,1
1,1124.6817333333333,50,1
1,1124.6990666666668,50,1
1,1124.7161,50,1
1,1125.8283000000001,50,3
1,1136.0071666666668,51,1
1,1136.6774333333333,51,1
1,1137.2368000000001,51,1
1,1137.2934,51,1
1,1137.3028666666667,51,1
1,1137.3273000000002,51,1
1,1137.3335666666667,51,1
1,1137.3431,51,1
1,1137.3513,51,1
1,1137.3565333333333,51,1
1,1137.3602333333333,51,1
1,1137.376,51,1
1,1137.3877333333335,51,1
1,1137.4048666666667,51,1
1,1137.4078,51,1
1,1137.4298666666666,51,1
1,1137.4431,51,1
1,1137.4595000000002,51,1
1,1137.4742333333334,51,1
1,1137.5223333333333,51,1
1,1137.8634333333334,51,1
1,1138.074,51,1
1,1138.1065333333333,51,1
1,1138.1178333333335,51,1
1,1138.1336000000001,51,1
