cell_id,spike_time,trial,stage
0,495.7328,18,3
0,506.1511666666667,19,1
0,506.20383333333336,19,1
0,506.21743333333336,19,1
0,506.2438333333334,19,1
0,506.25523333333336,19,1
0,506.2624666666667,19,1
0,506.28093333333334,19,1
0,506.3149333333334,19,1
0,506.8466666666667,19,1
0,507.4146666666667,19,1
0,507.9198666666667,19,1
0,508.3673,19,1
0,508.4291666666667,19,1
0,508.6096,19,1
0,508.7898,19,2
0,508.80123333333336,19,2
0,508.9173333333334,19,2
0,509.1073666666667,19,2
0,509.11850000000004,19,2
0,509.1383666666667,19,2
0,509.1753666666667,19,2
0,509.20183333333335,19,2
0,509.3577666666667,19,2
0,509.42286666666666,19,2
0,509.6003666666667,19,3
0,509.61530000000005,19,3
0,509.6433,19,3
0,509.66183333333333,19,3
0,509.67350000000005,19,3
0,509.6861666666667,19,3
0,509.7116666666667,19,3
0,509.78083333333336,19,3
0,509.80583333333334,19,3
0,509.81620000000004,19,3
0,509.839,19,3
0,509.87256666666667,19,3
0,509.92650000000003,19,3
0,509.964,19,3
0,509.9989666666667,19,3
0,510.1147,19,3
0,510.14136666666667,19,3
0,510.1856,19,3
0,510.24486666666667,19,3
0,510.36990000000003,19,3
0,510.45163333333335,19,3
0,510.5618666666667,19,3
0,510.70933333333335,19,3
0,511.1504666666667,19,3
0,527.2469333333333,20,0
0,527.3453000000001,20,0
0,527.5916333333333,20,0
0,527.8359666666666,20,1
0,527.8512666666667,20,1
0,527.8690666666666,20,1
0,527.9170666666666,20,1
0,527.9645666666667,20,1
0,527.9988000000001,20,1
0,528.2357333333333,20,1
0,528.3409,20,1
0,528.4019333333333,20,1
0,528.4471333333333,20,1
0,528.5187333333333,20,1
0,528.6317333333334,20,1
0,528.6715333333334,20,1
0,528.7044666666667,20,1
0,528.8515,20,1
0,529.0486000000001,20,1
0,529.5125666666667,20,1
0,529.7615000000001,20,1
0,529.883,20,1
0,530.2580666666667,20,1
0,530.7170666666667,20,1
0,530.8641,20,2
0,531.0304,20,2
0,531.0833,20,2
0,531.1285333333334,20,2
0,531.2392666666667,20,2
0,531.3087,20,2
0,531.3519333333334,20,2
0,531.3889333333334,20,2
0,531.4188333333334,20,2
0,531.5108333333334,20,2
0,531.5371666666667,20,2
0,531.6573666666667,20,2
0,532.1054333333334,20,3
0,532.1235,20,3
0,532.1464,20,3
0,532.1725666666667,20,3
0,532.1887333333334,20,3
0,532.1998333333333,20,3
0,532.2195,20,3
0,532.2644333333334,20,3
0,532.2886,20,3
0,532.3295333333334,20,3
0,532.5430333333334,20,3
0,532.6764333333333,20,3
0,532.9207,20,3
0,532.9887666666667,20,3
0,533.0403666666667,20,3
0,533.0542333333334,20,3
0,533.1006,20,3
0,551.0669,21,0
0,551.2473666666667,21,1
0,551.3510333333334,21,1
0,551.9798333333333,21,1
0,552.1442333333333,21,1
0,552.6177,21,1
0,552.8494666666667,21,1
0,553.1044333333333,21,1
0,553.1491,21,1
0,553.3818333333334,21,2
0,553.4286333333333,21,2
0,553.4671666666667,21,2
0,553.4843000000001,21,2
0,553.4927666666667,21,2
0,553.5095666666667,21,2
0,553.5305666666667,21,2
0,553.9427666666667,21,2
0,553.9539,21,2
0,554.0084333333334,21,2
0,554.0234,21,2
0,554.0787666666666,21,2
0,554.2763666666667,21,3
0,554.3110333333334,21,3
0,554.3229666666667,21,3
0,554.3674333333333,21,3
0,554.4258,21,3
0,554.4363333333333,21,3
0,554.4622333333334,21,3
0,554.5030333333334,21,3
0,554.5612333333333,21,3
0,554.6240333333334,21,3
0,554.6684666666667,21,3
0,554.7676666666667,21,3
0,554.9909333333334,21,3
0,555.2182333333334,21,3
0,555.8281000000001,21,3
0,562.5548666666667,22,0
0,562.7880333333334,22,1
0,562.8209,22,1
0,562.8384666666667,22,1
0,562.8668666666667,22,1
0,562.8823333333333,22,1
0,562.9048666666667,22,1
0,562.9155000000001,22,1
0,562.9268666666667,22,1
0,562.9406,22,1
0,565.0819333333334,22,2
0,565.1208666666666,22,2
0,565.2025666666667,22,2
0,565.2447000000001,22,2
0,565.4195333333333,22,2
0,565.4926,22,2
0,565.5719,22,2
0,565.7473333333334,22,2
0,565.9723333333334,22,3
0,565.9807333333333,22,3
0,565.9964666666667,22,3
0,566.0186,22,3
0,566.041,22,3
0,566.0631333333333,22,3
0,566.1344333333334,22,3
0,566.1757333333334,22,3
0,566.2023,22,3
0,566.2616333333334,22,3
0,566.3337333333334,22,3
0,566.7509333333334,22,3
0,566.8968333333333,22,3
0,566.9131,22,3
0,567.2842,22,3
0,627.5708000000001,23,0
0,627.6061666666667,23,0
0,627.6285,23,0
0,627.7683666666667,23,0
0,627.8144333333333,23,0
0,629.0606666666667,23,1
0,629.1009333333334,23,1
0,629.1666666666667,23,1
0,629.2178666666667,23,1
0,631.1461666666667,23,2
0,631.1809000000001,23,2
0,631.2051,23,2
0,631.2178666666667,23,2
0,631.2303333333334,23,2
0,631.2359333333334,23,2
0,631.2991000000001,23,2
0,631.5031666666667,23,2
0,631.9246666666667,23,3
0,631.9603000000001,23,3
0,631.9811000000001,23,3
0,632.0456666666666,23,3
0,632.0666666666667,23,3
0,632.1356333333333,23,3
0,632.1618333333333,23,3
0,632.2156666666667,23,3
0,633.3054666666667,23,3
0,633.4535666666667,23,3
0,633.4939,23,3
0,633.5100333333334,23,3
0,647.8164,24,1
0,647.9111333333334,24,1
0,649.2078666666667,24,1
0,649.4626333333333,24,1
0,650.5194333333334,24,2
0,650.5444666666667,24,2
0,650.5733,24,2
0,650.5969666666667,24,2
0,650.6115666666667,24,2
0,650.6460000000001,24,2
0,650.8389333333333,24,2
0,650.9762666666667,24,2
0,650.9845666666668,24,2
0,651.0464333333333,24,2
0,651.1768000000001,24,2
0,651.2002333333334,24,3
0,651.2406666666667,24,3
0,651.2811,24,3
0,651.2937666666667,24,3
0,651.3024,24,3
0,651.3336333333334,24,3
0,651.3498000000001,24,3
0,651.3776,24,3
0,651.3918666666667,24,3
0,651.4756,24,3
0,651.5044333333334,24,3
0,651.7532666666667,24,3
0,652.1294333333334,24,3
0,652.6048666666667,24,3
0,652.6817,24,3
0,652.7053000000001,24,3
0,652.8881666666667,24,3
0,670.1889666666667,25,0
0,670.3375666666667,25,0
0,670.3866666666667,25,0
0,670.4902333333333,25,0
0,671.1762333333334,25,1
0,671.3765666666667,25,1
0,672.8242,25,1
0,673.7478666666667,25,2
0,673.7659666666667,25,2
0,673.7931333333333,25,2
0,673.8101,25,2
0,673.8376000000001,25,2
0,673.8632333333334,25,2
0,673.8751333333333,25,2
0,673.9360666666666,25,2
0,673.9746666666667,25,2
0,674.5846,25,3
0,674.6179333333333,25,3
0,674.6396666666667,25,3
0,674.6459,25,3
0,674.6841333333334,25,3
0,674.7059666666667,25,3
0,674.7168666666666,25,3
0,675.3108333333333,25,3
0,675.6238333333333,25,3
0,675.7098000000001,25,3
0,675.7786333333333,25,3
0,681.8356333333334,26,0
0,681.8633333333333,26,0
0,681.9315333333334,26,0
0,683.0876666666667,26,1
0,683.2576666666668,26,1
0,683.7040000000001,26,1
0,685.0357333333334,26,1
0,685.2259666666667,26,2
0,685.2745666666667,26,2
0,685.3155,26,2
0,685.3445666666667,26,2
0,685.3607333333333,26,2
0,685.5266,26,2
0,685.5638333333334,26,2
0,685.6147666666667,26,2
0,686.0938333333334,26,3
0,686.1347000000001,26,3
0,686.1853666666667,26,3
0,686.2077,26,3
0,686.2408,26,3
0,686.2592666666667,26,3
0,686.2635666666667,26,3
0,686.3065,26,3
0,686.3248,26,3
0,686.3401666666667,26,3
0,686.5460333333334,26,3
0,686.6302000000001,26,3
0,686.9234666666667,26,3
0,687.1012333333333,26,3
0,687.3797000000001,26,3
0,687.5704333333333,26,3
0,694.6158,27,1
0,694.7887333333333,27,1
0,695.1697666666666,27,1
0,696.3893,27,1
0,696.4312,27,1
0,696.4777333333334,27,1
0,697.4307666666667,27,2
0,697.4482666666667,27,2
0,697.4722333333334,27,2
0,697.5076666666668,27,2
0,697.8555,27,2
0,697.8814666666667,27,2
0,698.0206000000001,27,2
0,698.1757333333334,27,3
0,698.2225666666667,27,3
0,698.2303,27,3
0,698.2427,27,3
0,698.2877333333333,27,3
0,698.3396333333334,27,3
0,698.3840333333334,27,3
0,698.4044333333334,27,3
0,698.4184666666667,27,3
0,698.4463333333333,27,3
0,698.6784333333334,27,3
0,699.1834,27,3
0,699.7954666666667,27,3
0,714.8267333333333,28,1
0,714.8973333333333,28,1
0,715.2148000000001,28,1
0,715.2848666666667,28,1
0,715.3224,28,1
0,715.5873,28,1
0,715.7379000000001,28,1
0,715.7635,28,1
0,715.8308000000001,28,1
0,717.0121666666666,28,1
0,717.0497333333334,28,1
0,717.1539333333334,28,1
0,717.1878666666667,28,1
0,717.3048,28,1
0,717.3596,28,1
0,717.4498333333333,28,1
0,717.7462666666667,28,2
0,717.7693333333334,28,2
0,717.7934333333334,28,2
0,717.8024,28,2
0,717.8085,28,2
0,717.8239666666667,28,2
0,717.8390333333334,28,2
0,717.8605,28,2
0,718.0229333333334,28,2
0,718.3178333333334,28,2
0,718.3506333333333,28,2
0,718.5083000000001,28,3
0,718.5429,28,3
0,718.5790333333333,28,3
0,718.5891,28,3
0,718.6482333333333,28,3
0,718.6566666666668,28,3
0,718.6616333333334,28,3
0,718.7201666666667,28,3
0,718.7334333333333,28,3
0,718.7456666666667,28,3
0,718.7602333333334,28,3
0,718.9353666666667,28,3
0,719.0973,28,3
0,719.2269333333334,28,3
0,719.4871333333334,28,3
0,719.5001666666667,28,3
0,719.6802666666667,28,3
0,719.8140000000001,28,3
0,732.6172666666668,29,0
0,732.9019000000001,29,0
0,733.2601666666667,29,0
0,733.9562666666667,29,1
0,734.0225,29,1
0,734.0515666666668,29,1
0,734.0925666666667,29,1
0,734.1362666666668,29,1
0,734.1547,29,1
0,734.2887333333333,29,1
0,735.0878666666667,29,1
0,735.4548333333333,29,1
0,735.4821333333334,29,1
0,735.7496,29,1
0,735.8573666666667,29,1
0,736.0926333333334,29,2
0,736.1134666666667,29,2
0,736.1403,29,2
0,736.2909333333333,29,2
0,736.4516333333333,29,2
0,736.5494,29,2
0,736.5685333333333,29,2
0,736.6919,29,2
0,736.7016666666667,29,2
0,736.7119666666667,29,2
0,736.7260333333334,29,2
0,736.8689,29,3
0,736.9185333333334,29,3
0,736.9300666666667,29,3
0,736.9398,29,3
0,736.9825666666667,29,3
0,736.9946666666667,29,3
0,737.0233666666667,29,3
0,737.0287666666667,29,3
0,737.0342333333334,29,3
0,737.0383333333334,29,3
0,737.0452333333334,29,3
0,737.1366,29,3
0,737.2543666666667,29,3
0,737.3600333333334,29,3
0,737.3708,29,3
0,737.4297666666668,29,3
0,737.4751,29,3
0,738.0840000000001,29,3
0,738.2244333333334,29,3
0,738.2651000000001,29,3
0,738.2857333333334,29,3
0,738.4652666666667,29,3
0,738.5124333333333,29,3
0,768.5433333333334,30,0
0,768.8930666666668,30,0
0,769.1917666666667,30,1
0,769.2085333333333,30,1
0,769.2234333333333,30,1
0,769.2601000000001,30,1
0,769.3929333333334,30,1
0,769.6249333333334,30,1
0,769.7148666666667,30,1
0,769.7266000000001,30,1
0,769.8005,30,1
0,769.8976333333334,30,1
0,770.0854666666667,30,1
0,770.1248333333334,30,1
0,770.6336666666667,30,1
0,771.3993,30,1
0,771.9104,30,2
0,771.9298666666667,30,2
0,771.9598333333333,30,2
0,771.9726666666667,30,2
0,772.1074333333333,30,2
0,772.1203,30,2
0,772.1410666666667,30,2
0,772.2659333333334,30,2
0,772.3032666666667,30,2
0,772.4966333333334,30,2
0,772.5159666666667,30,2
0,772.5251666666667,30,2
0,772.5346333333333,30,2
0,772.5397,30,2
0,772.7769000000001,30,3
0,772.8040666666667,30,3
0,772.8538333333333,30,3
0,772.8830333333334,30,3
0,772.8992333333333,30,3
0,772.9144,30,3
0,772.9337333333334,30,3
0,772.9411666666667,30,3
0,772.9538333333334,30,3
0,772.9698333333333,30,3
0,773.0491333333333,30,3
0,773.2101666666667,30,3
0,773.3048,30,3
0,773.4016666666668,30,3
0,773.5065666666667,30,3
0,773.7805333333333,30,3
0,773.7936666666667,30,3
0,773.8990333333334,30,3
0,773.9952000000001,30,3
0,774.0706,30,3
0,774.1012000000001,30,3
0,774.2638000000001,30,3
0,774.3018333333333,30,3
0,807.8596333333334,31,1
0,807.9159666666667,31,1
0,810.065,31,2
0,810.1198333333334,31,2
0,810.1775,31,2
0,810.2205333333334,31,2
0,810.2345333333334,31,2
0,810.2479666666667,31,2
0,810.2568333333334,31,2
0,810.3007333333334,31,2
0,810.4776666666667,31,2
0,811.0084,31,3
0,811.0449666666667,31,3
0,811.0628666666667,31,3
0,811.0722333333333,31,3
0,811.0802333333334,31,3
0,811.1124666666667,31,3
0,811.1212666666667,31,3
0,811.3125333333334,31,3
0,811.4963666666667,31,3
0,811.8161,31,3
0,811.9461666666667,31,3
0,811.9820333333333,31,3
0,812.0159,31,3
0,812.2221000000001,31,3
0,812.2491,31,3
0,812.3176333333333,31,3
0,812.4056,31,3
0,812.4151333333334,31,3
0,812.4736,31,3
0,827.1647,32,0
0,827.2263333333334,32,0
0,827.3998,32,1
0,827.4392333333334,32,1
0,827.4663,32,1
0,827.4975333333334,32,1
0,827.5353666666667,32,1
0,827.5637333333334,32,1
0,829.9229333333334,32,2
0,829.9380666666667,32,2
0,829.9646666666667,32,2
0,829.9771000000001,32,2
0,829.9896666666667,32,2
0,830.0162333333334,32,2
0,830.0387000000001,32,2
0,830.0675333333334,32,2
0,830.0871000000001,32,2
0,830.1112666666667,32,2
0,830.2279000000001,32,2
0,830.3454,32,2
0,830.3634000000001,32,2
0,830.3714,32,2
0,830.3821,32,2
0,830.4025,32,2
0,830.6208666666668,32,2
0,830.7894666666667,32,3
0,830.8022333333333,32,3
0,830.8196666666668,32,3
0,830.8452000000001,32,3
0,830.8754,32,3
0,830.8975333333334,32,3
0,830.9484,32,3
0,830.9880333333334,32,3
0,831.0474666666667,32,3
0,831.0881333333334,32,3
0,831.1143666666667,32,3
0,831.349,32,3
0,831.4685666666667,32,3
0,831.5862666666667,32,3
0,831.7003000000001,32,3
0,831.7351,32,3
0,831.7523333333334,32,3
0,831.9742333333334,32,3
0,832.0053,32,3
0,832.0343666666668,32,3
0,832.1409666666667,32,3
0,832.2177666666668,32,3
0,832.3019333333334,32,3
0,839.1611666666668,33,1
0,839.2153000000001,33,1
0,839.2406666666667,33,1
0,839.2595666666667,33,1
0,839.3286,33,1
0,839.3852666666667,33,1
0,839.4109333333333,33,1
0,839.4424666666667,33,1
0,839.5088333333334,33,1
0,839.5325333333334,33,1
0,839.5505333333334,33,1
0,839.6266666666667,33,1
0,839.8801666666667,33,1
0,839.9235,33,1
0,839.9744000000001,33,1
0,840.0187000000001,33,1
0,840.0793,33,1
0,840.1618666666667,33,1
0,840.1845000000001,33,1
0,840.2848333333334,33,1
0,841.9196666666667,33,2
0,841.9389,33,2
0,841.9702000000001,33,2
0,841.9791666666667,33,2
0,841.9993333333334,33,2
0,842.0259333333333,33,2
0,842.3286333333334,33,2
0,842.3857,33,2
0,842.3993,33,2
0,842.4204666666667,33,2
0,842.5016,33,2
0,842.83,33,3
0,842.8479666666667,33,3
0,842.8711333333333,33,3
0,842.8841666666667,33,3
0,842.9157666666667,33,3
0,842.9480666666667,33,3
0,842.9928666666667,33,3
0,843.0122,33,3
0,843.0519333333334,33,3
0,843.0743,33,3
0,843.1020666666667,33,3
0,843.1316666666667,33,3
0,843.2365333333333,33,3
0,843.3204666666667,33,3
0,843.3494333333334,33,3
0,843.3641333333334,33,3
0,843.3716666666667,33,3
0,843.3831333333334,33,3
0,843.3874333333333,33,3
0,843.4019000000001,33,3
0,843.7598666666667,33,3
0,843.7885666666667,33,3
0,843.8145000000001,33,3
0,844.1303,33,3
0,844.1649666666667,33,3
0,844.3270666666667,33,3
0,858.2869000000001,34,0
0,858.3388666666667,34,1
0,858.3994,34,1
0,858.4467333333333,34,1
0,858.4651666666667,34,1
0,858.4887,34,1
0,858.5228333333333,34,1
0,858.5338333333334,34,1
0,858.5387000000001,34,1
0,858.9964333333334,34,1
0,860.2766,34,1
0,860.4178666666667,34,1
0,860.6032,34,2
0,860.6255,34,2
0,860.6452333333334,34,2
0,860.6579,34,2
0,861.3225333333334,34,3
0,861.4036666666667,34,3
0,861.4184,34,3
0,861.4352666666667,34,3
0,861.4746666666667,34,3
0,861.4924666666667,34,3
0,861.5409666666667,34,3
0,861.5748333333333,34,3
0,861.6024666666667,34,3
0,861.6540666666667,34,3
0,861.7493000000001,34,3
0,862.1039333333334,34,3
0,862.2218666666668,34,3
0,862.2677666666667,34,3
0,862.3326000000001,34,3
0,862.4067,34,3
0,862.6078666666667,34,3
0,862.6459333333333,34,3
0,862.6936333333334,34,3
0,862.7494333333334,34,3
0,862.8826333333334,34,3
0,862.9141666666667,34,3
0,862.9609333333334,34,3
0,862.9909,34,3
0,881.5431666666667,35,0
0,881.7494,35,0
0,883.0374666666667,35,1
0,883.0658666666667,35,1
0,883.0966000000001,35,1
0,883.1387666666667,35,1
0,883.1823333333334,35,1
0,883.1988333333334,35,1
0,883.4802333333333,35,1
0,883.5106000000001,35,1
0,883.5699000000001,35,1
0,885.0329333333334,35,2
0,885.0699666666667,35,2
0,885.0807666666667,35,2
0,885.0886333333334,35,2
0,885.1009666666667,35,2
0,885.1397000000001,35,2
0,885.1485,35,2
0,885.1715333333334,35,2
0,885.1860333333334,35,2
0,885.2768333333333,35,2
